Season,City,Year,Sport,Event,Name,NOC
Summer,Tokyo,2020,Swimming,200 m butterfly M,Tamas Kenderesi,HUN
Summer,Tokyo,2020,Swimming,200 m butterfly M,Chad le Clos,RSA
Summer,Tokyo,2020,Swimming,200 m butterfly M,Leonardo De Deus,BRA
Summer,Tokyo,2020,Swimming,200 m butterfly M,Gunnar Bentz,USA
Summer,Tokyo,2020,Swimming,200 m butterfly M,Krzysztof Chmielewski,POL
Summer,Tokyo,2020,Swimming,200 m butterfly M,Zach Harting,USA
Summer,Tokyo,2020,Swimming,200 m butterfly M,Aleksandr Kudashev,ROC
Summer,Tokyo,2020,Swimming,200 m butterfly M,Wang Kuan-Hung,TPE
Summer,Tokyo,2020,Swimming,200 m butterfly M,Giacomo Carini,ITA
Summer,Tokyo,2020,Swimming,200 m butterfly M,Louis Croenen,BEL
Summer,Tokyo,2020,Swimming,200 m butterfly M,Noe Ponti,SUI
Summer,Tokyo,2020,Swimming,200 m butterfly M,Daiya Seto,JPN
Summer,Tokyo,2020,Swimming,200 m butterfly M,Leon Marchand,FRA
Summer,Tokyo,2020,Swimming,200 m butterfly M,Ayman Kelzi,SYR
Summer,Tokyo,2020,Swimming,200 m butterfly M,Matin Balsini,IRI
Summer,Tokyo,2020,Swimming,200 m butterfly M,Keanan Dols,JAM
Summer,Tokyo,2020,Swimming,200 m butterfly M,Navaphat Wongcharoen,THA
Summer,Tokyo,2020,Swimming,200 m butterfly M,Richard Nagy,SVK
Summer,Tokyo,2020,Swimming,200 m butterfly M,Simon Bachmann,SEY
Summer,Tokyo,2020,Swimming,200 m butterfly M,Tomoe Hvas,NOR
Summer,Tokyo,2020,Swimming,200 m butterfly M,Zheng Wen Quah,SIN
Summer,Tokyo,2020,Swimming,200 m butterfly M,Brendan Hyland,IRL
Summer,Tokyo,2020,Swimming,200 m butterfly M,Sajan Prakash Prakash,IND
Summer,Tokyo,2020,Swimming,200 m butterfly M,Kregor Zirk,EST
Summer,Tokyo,2020,Swimming,200 m butterfly M,Alexei Sancov,MDA
Summer,Tokyo,2020,Swimming,200 m butterfly M,Ihor Troianovskyi,UKR
Summer,Tokyo,2020,Swimming,200 m butterfly M,Luis Vega Torres,CUB
Summer,Tokyo,2020,Swimming,200 m butterfly M,Antani Ivanov,BUL
Summer,Tokyo,2020,Swimming,200 m butterfly M,Denys Kesyl,UKR
Summer,Tokyo,2020,Swimming,200 m butterfly M,Jakub Majerski,POL
Summer,Tokyo,2020,Swimming,200 m butterfly M,Moon Seungwoo,KOR
Summer,Tokyo,2020,Swimming,200 m butterfly M,David Morgan,AUS
Summer,Tokyo,2020,Swimming,200 m butterfly M,David Thomasberger,GER
Summer,Tokyo,2020,Swimming,200 m butterfly M,Matthew Temple,AUS
Summer,Tokyo,2020,Swimming,200 m butterfly M,Ethan Du Preez,RSA
Summer,Tokyo,2020,Swimming,Marathon 10 km W,Ana Marcela Cunha,BRA
Summer,Tokyo,2020,Swimming,Marathon 10 km W,Sharon van Rouwendaal,NED
Summer,Tokyo,2020,Swimming,Marathon 10 km W,Kareena Lee,AUS
Summer,Tokyo,2020,Swimming,Marathon 10 km W,Anna Greta Olasz,HUN
Summer,Tokyo,2020,Swimming,Marathon 10 km W,Leonie Beck,GER
Summer,Tokyo,2020,Swimming,Marathon 10 km W,Haley Anderson,USA
Summer,Tokyo,2020,Swimming,Marathon 10 km W,Ashley Twichell,USA
Summer,Tokyo,2020,Swimming,Marathon 10 km W,Xin Xin,CHN
Summer,Tokyo,2020,Swimming,Marathon 10 km W,Lara Grangeon,FRA
Summer,Tokyo,2020,Swimming,Marathon 10 km W,Finnia Wunram,GER
Summer,Tokyo,2020,Swimming,Marathon 10 km W,Samantha Arevalo Salinas,ECU
Summer,Tokyo,2020,Swimming,Marathon 10 km W,Cecilia Biagioli,ARG
Summer,Tokyo,2020,Swimming,Marathon 10 km W,Yumi Kida,JPN
Summer,Tokyo,2020,Swimming,Marathon 10 km W,Rachele Bruni,ITA
Summer,Tokyo,2020,Swimming,Marathon 10 km W,Anastasiia Kirpichnikova,ROC
Summer,Tokyo,2020,Swimming,Marathon 10 km W,Paula Ruiz Bravo,ESP
Summer,Tokyo,2020,Swimming,Marathon 10 km W,Angelica Andre,POR
Summer,Tokyo,2020,Swimming,Marathon 10 km W,Kate Sanderson,CAN
Summer,Tokyo,2020,Swimming,Marathon 10 km W,Alice Dearing,GBR
Summer,Tokyo,2020,Swimming,Marathon 10 km W,Paola Perez,VEN
Summer,Tokyo,2020,Swimming,Marathon 10 km W,Michelle Weber,RSA
Summer,Tokyo,2020,Swimming,Marathon 10 km W,Krystyna Panchishko,UKR
Summer,Tokyo,2020,Swimming,Marathon 10 km W,Li-Shan Chantal Liew,SIN
Summer,Tokyo,2020,Swimming,Marathon 10 km W,Spela Perse,SLO
Summer,Tokyo,2020,Swimming,Marathon 10 km W,Souad Nefissa Cherouati,ALG
Summer,Tokyo,2020,Swimming,Marathon 10 km M,Florian Wellbrock,GER
Summer,Tokyo,2020,Swimming,Marathon 10 km M,Kristof Rasovszky,HUN
Summer,Tokyo,2020,Swimming,Marathon 10 km M,Gregorio Paltrinieri,ITA
Summer,Tokyo,2020,Swimming,Marathon 10 km M,Matan Roditi,ISR
Summer,Tokyo,2020,Swimming,Marathon 10 km M,Athanasios Kynigakis,GRE
Summer,Tokyo,2020,Swimming,Marathon 10 km M,Marc-Antoine Olivier,FRA
Summer,Tokyo,2020,Swimming,Marathon 10 km M,Ferry Weertman,NED
Summer,Tokyo,2020,Swimming,Marathon 10 km M,Michael McGlynn,RSA
Summer,Tokyo,2020,Swimming,Marathon 10 km M,Hau-Li Fan,CAN
Summer,Tokyo,2020,Swimming,Marathon 10 km M,Jordan Wilimovsky,USA
Summer,Tokyo,2020,Swimming,Marathon 10 km M,Rob Muffels,GER
Summer,Tokyo,2020,Swimming,Marathon 10 km M,Kai Edwards,AUS
Summer,Tokyo,2020,Swimming,Marathon 10 km M,Taishin Minamide,JPN
Summer,Tokyo,2020,Swimming,Marathon 10 km M,Mario Sanzullo,ITA
Summer,Tokyo,2020,Swimming,Marathon 10 km M,David Farinango,ECU
Summer,Tokyo,2020,Swimming,Marathon 10 km M,Phillip Seidler,NAM
Summer,Tokyo,2020,Swimming,Marathon 10 km M,Daniel Delgadillo,MEX
Summer,Tokyo,2020,Swimming,Marathon 10 km M,Alberto Martinez,ESP
Summer,Tokyo,2020,Swimming,Marathon 10 km M,Kirill Abrosimov,ROC
Summer,Tokyo,2020,Swimming,Marathon 10 km M,Oussama Mellouli,TUN
Summer,Tokyo,2020,Swimming,Marathon 10 km M,Vitaliy Khudyakov,KAZ
Summer,Tokyo,2020,Swimming,Marathon 10 km M,William Yan Thorley,HKG
Summer,Tokyo,2020,Swimming,Marathon 10 km M,Tiago Campos,POR
Summer,Tokyo,2020,Swimming,Marathon 10 km M,Matej Kozubek,CZE
Summer,Tokyo,2020,Swimming,Marathon 10 km M,David Aubry,FRA
Summer,Tokyo,2020,Swimming,Marathon 10 km M,Hector Pardoe,GBR
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Svetlana Kolesnichenko,ROC
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Svetlana Romashina,ROC
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Huang Xuechen,CHN
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Sun Wenyan,CHN
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Marta Fiedina,UKR
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Anastasiya Savchuk,UKR
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Yukiko Inui,JPN
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Megumu Yoshida,JPN
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Claudia Holzner,CAN
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Jacqueline Simoneau,CAN
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Linda Cerruti,ITA
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Costanza Ferro,ITA
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Anna-Maria Alexandri,AUT
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Eirini-Marina Alexandri,AUT
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Charlotte Tremble,FRA
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Laura Tremble,FRA
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Bregje De Brouwer,NED
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Noortje De Brouwer,NED
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Alisa Ozhogina Ozhogin,ESP
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Iris Tio Casas,ESP
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Vasilina Khandoshka,BLR
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Daria Kulagina,BLR
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Nuria Diosdado,MEX
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Joana Jimenez,MEX
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Anita Alvarez,USA
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Lindi Schroeder,USA
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Kate Shortman,GBR
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Isabelle Thorpe,GBR
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Eden Blecher,ISR
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Shelly Bobritsky,ISR
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Alexandra Nemich,KAZ
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Yekaterina Nemich,KAZ
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Lara Mechnig,LIE
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Marluce Schierscher,LIE
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Estefania Alvarez,COL
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Monica Arango,COL
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Laila Ali,EGY
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Hanna Hiekal,EGY
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Emily Rogers,AUS
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Amie Thompson,AUS
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Clarissa Johnston,RSA
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Laura Strugnell,RSA
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Evangelia Papazoglou,GRE
Summer,Tokyo,2020,Synchronized Swimming,Duet W,Evangelia Platanioti,GRE
Summer,Tokyo,2020,Synchronized Swimming,Team W,Svetlana Romashina,ROC
Summer,Tokyo,2020,Synchronized Swimming,Team W,Svetlana Kolesnichenko,ROC
Summer,Tokyo,2020,Synchronized Swimming,Team W,Aleksandra Patskevich,ROC
Summer,Tokyo,2020,Synchronized Swimming,Team W,Alla Shishkina,ROC
Summer,Tokyo,2020,Synchronized Swimming,Team W,Mariia Shurochkina,ROC
Summer,Tokyo,2020,Synchronized Swimming,Team W,Vlada Chigireva,ROC
Summer,Tokyo,2020,Synchronized Swimming,Team W,Marina Goliadkina,ROC
Summer,Tokyo,2020,Synchronized Swimming,Team W,Polina Komar,ROC
Summer,Tokyo,2020,Synchronized Swimming,Team W,Sun Wenyan,CHN
Summer,Tokyo,2020,Synchronized Swimming,Team W,Huang Xuechen,CHN
Summer,Tokyo,2020,Synchronized Swimming,Team W,Guo Li,CHN
Summer,Tokyo,2020,Synchronized Swimming,Team W,Liang Xinping,CHN
Summer,Tokyo,2020,Synchronized Swimming,Team W,Yin Chengxin,CHN
Summer,Tokyo,2020,Synchronized Swimming,Team W,Feng Yu,CHN
Summer,Tokyo,2020,Synchronized Swimming,Team W,Xiao Yanning,CHN
Summer,Tokyo,2020,Synchronized Swimming,Team W,Wang Qianyi,CHN
Summer,Tokyo,2020,Synchronized Swimming,Team W,Vladyslava Aleksiiva,UKR
Summer,Tokyo,2020,Synchronized Swimming,Team W,Maryna Aleksiiva,UKR
Summer,Tokyo,2020,Synchronized Swimming,Team W,Marta Fiedina,UKR
Summer,Tokyo,2020,Synchronized Swimming,Team W,Kateryna Reznik,UKR
Summer,Tokyo,2020,Synchronized Swimming,Team W,Anastasiya Savchuk,UKR
Summer,Tokyo,2020,Synchronized Swimming,Team W,Kseniya Sydorenko,UKR
Summer,Tokyo,2020,Synchronized Swimming,Team W,Yelyzaveta Yakhno,UKR
Summer,Tokyo,2020,Synchronized Swimming,Team W,Alina Shynkarenko,UKR
Summer,Tokyo,2020,Synchronized Swimming,Team W,Yukiko Inui,JPN
Summer,Tokyo,2020,Synchronized Swimming,Team W,Megumu Yoshida,JPN
Summer,Tokyo,2020,Synchronized Swimming,Team W,Juka Fukumura,JPN
Summer,Tokyo,2020,Synchronized Swimming,Team W,Okina Kyogoku,JPN
Summer,Tokyo,2020,Synchronized Swimming,Team W,Mayu Tsukamoto,JPN
Summer,Tokyo,2020,Synchronized Swimming,Team W,Moeka Kijima,JPN
Summer,Tokyo,2020,Synchronized Swimming,Team W,Akane Yanagisawa,JPN
Summer,Tokyo,2020,Synchronized Swimming,Team W,Mashiro Yasunaga,JPN
Summer,Tokyo,2020,Synchronized Swimming,Team W,Beatrice Callegari,ITA
Summer,Tokyo,2020,Synchronized Swimming,Team W,Linda Cerruti,ITA
Summer,Tokyo,2020,Synchronized Swimming,Team W,Costanza Ferro,ITA
Summer,Tokyo,2020,Synchronized Swimming,Team W,Domiziana Cavanna,ITA
Summer,Tokyo,2020,Synchronized Swimming,Team W,Francesca Deidda,ITA
Summer,Tokyo,2020,Synchronized Swimming,Team W,Costanza Di Camillo,ITA
Summer,Tokyo,2020,Synchronized Swimming,Team W,Gemma Galli,ITA
Summer,Tokyo,2020,Synchronized Swimming,Team W,Enrica Piccoli,ITA
Summer,Tokyo,2020,Synchronized Swimming,Team W,Emily Armstrong,CAN
Summer,Tokyo,2020,Synchronized Swimming,Team W,Rosalie Boissonneault,CAN
Summer,Tokyo,2020,Synchronized Swimming,Team W,Andree-Anne Cote,CAN
Summer,Tokyo,2020,Synchronized Swimming,Team W,Camille Fiola-Dion,CAN
Summer,Tokyo,2020,Synchronized Swimming,Team W,Claudia Holzner,CAN
Summer,Tokyo,2020,Synchronized Swimming,Team W,Audrey Joly,CAN
Summer,Tokyo,2020,Synchronized Swimming,Team W,Halle Pratt,CAN
Summer,Tokyo,2020,Synchronized Swimming,Team W,Jacqueline Simoneau,CAN
Summer,Tokyo,2020,Synchronized Swimming,Team W,Ona Carbonell Ballestero,ESP
Summer,Tokyo,2020,Synchronized Swimming,Team W,Berta Ferreras Sanz,ESP
Summer,Tokyo,2020,Synchronized Swimming,Team W,Meritxell Mas Pujadas,ESP
Summer,Tokyo,2020,Synchronized Swimming,Team W,Alisa Ozhogina Ozhogin,ESP
Summer,Tokyo,2020,Synchronized Swimming,Team W,Paula Ramirez Ibanez,ESP
Summer,Tokyo,2020,Synchronized Swimming,Team W,Sara Saldana Lopez,ESP
Summer,Tokyo,2020,Synchronized Swimming,Team W,Iris Tio Casas,ESP
Summer,Tokyo,2020,Synchronized Swimming,Team W,Blanca Toledano Laut,ESP
Summer,Tokyo,2020,Synchronized Swimming,Team W,Nora Azmy,EGY
Summer,Tokyo,2020,Synchronized Swimming,Team W,Jayda Sharaf,EGY
Summer,Tokyo,2020,Synchronized Swimming,Team W,Laila Ali,EGY
Summer,Tokyo,2020,Synchronized Swimming,Team W,Nihal Saafan,EGY
Summer,Tokyo,2020,Synchronized Swimming,Team W,Farida Radwan,EGY
Summer,Tokyo,2020,Synchronized Swimming,Team W,Shahd Samer,EGY
Summer,Tokyo,2020,Synchronized Swimming,Team W,Maryam Maghraby,EGY
Summer,Tokyo,2020,Synchronized Swimming,Team W,Hanna Hiekal,EGY
Summer,Tokyo,2020,Synchronized Swimming,Team W,Carolyn Buckle,AUS
Summer,Tokyo,2020,Synchronized Swimming,Team W,Hannah Burkhill,AUS
Summer,Tokyo,2020,Synchronized Swimming,Team W,Kiera Gazzard,AUS
Summer,Tokyo,2020,Synchronized Swimming,Team W,Alessandra Ho,AUS
Summer,Tokyo,2020,Synchronized Swimming,Team W,Kirsten Kinash,AUS
Summer,Tokyo,2020,Synchronized Swimming,Team W,Rachel Presser,AUS
Summer,Tokyo,2020,Synchronized Swimming,Team W,Emily Rogers,AUS
Summer,Tokyo,2020,Synchronized Swimming,Team W,Amie Thompson,AUS
Summer,Tokyo,2020,Synchronized Swimming,Team W,Maria Alzigkouzi Kominea,GRE
Summer,Tokyo,2020,Synchronized Swimming,Team W,Evangelia Papazoglou,GRE
Summer,Tokyo,2020,Synchronized Swimming,Team W,Georgia Vasilopoulou,GRE
Summer,Tokyo,2020,Synchronized Swimming,Team W,Pinelopi Karamesiou,GRE
Summer,Tokyo,2020,Synchronized Swimming,Team W,Andriana Misikevych,GRE
Summer,Tokyo,2020,Synchronized Swimming,Team W,Krystalenia Gialama,GRE
Summer,Tokyo,2020,Synchronized Swimming,Team W,Eleni Fragkaki,GRE
Summer,Tokyo,2020,Synchronized Swimming,Team W,Evangelia Platanioti,GRE
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Mima Ito,JPN
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Jun Mizutani,JPN
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Liu Shiwen,CHN
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Xu Xin,CHN
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Cheng I-ching,TPE
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Lin Yun-ju,TPE
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Jia Nan Yuan,FRA
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Emmanuel Lebesson,FRA
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Bernadette Szöcs,ROU
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Ovidiu Ionescu,ROU
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Kem Doo Hoi,HKG
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Ting Wong Chun,HKG
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Jeon Ji-hui,KOR
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Lee Sang-su,KOR
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Petrissa Solja,GER
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Patrick Franziska,GER
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Zhang Mo,CAN
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Eugene Wang,CAN
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Barbora Balazova,SVK
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Lubomir Pistej,SVK
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Melissa Tapper,AUS
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Heming Hu,AUS
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Szandra Pergel,HUN
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Adam Szudi,HUN
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Manika Batra,IND
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Sharath Kamal,IND
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Dina Meshref,EGY
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Omar Assar,EGY
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Daniela Fonseca,CUB
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Jorge Campos,CUB
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Sofia Polcanova,AUT
Summer,Tokyo,2020,Table Tennis,Doubles Mixed ,Stefan Fegerl,AUT
Summer,Tokyo,2020,Table Tennis,Singles W,Chen Meng,CHN
Summer,Tokyo,2020,Table Tennis,Singles W,Sun Yingsha,CHN
Summer,Tokyo,2020,Table Tennis,Singles W,Mima Ito,JPN
Summer,Tokyo,2020,Table Tennis,Singles W,Mengyu Yu,SIN
Summer,Tokyo,2020,Table Tennis,Singles W,Hoi Kem Doo,HKG
Summer,Tokyo,2020,Table Tennis,Singles W,Kasumi Ishikawa,JPN
Summer,Tokyo,2020,Table Tennis,Singles W,Jeon Jihee,KOR
Summer,Tokyo,2020,Table Tennis,Singles W,Ying Han,GER
Summer,Tokyo,2020,Table Tennis,Singles W,Zhang Mo,CAN
Summer,Tokyo,2020,Table Tennis,Singles W,Britt Eerland,NED
Summer,Tokyo,2020,Table Tennis,Singles W,Sofia Polcanova,AUT
Summer,Tokyo,2020,Table Tennis,Singles W,Juan Liu,USA
Summer,Tokyo,2020,Table Tennis,Singles W,Suthasini Sawettabut,THA
Summer,Tokyo,2020,Table Tennis,Singles W,Jia Liu,AUT
Summer,Tokyo,2020,Table Tennis,Singles W,Tianwei Feng,SIN
Summer,Tokyo,2020,Table Tennis,Singles W,Chen Szu-yu,TPE
Summer,Tokyo,2020,Table Tennis,Singles W,Rachel Moret,SUI
Summer,Tokyo,2020,Table Tennis,Singles W,Petrissa Solja,GER
Summer,Tokyo,2020,Table Tennis,Singles W,Dina Meshref,EGY
Summer,Tokyo,2020,Table Tennis,Singles W,Shin Yubin,KOR
Summer,Tokyo,2020,Table Tennis,Singles W,Orawan Paranang,THA
Summer,Tokyo,2020,Table Tennis,Singles W,Manika Batra,IND
Summer,Tokyo,2020,Table Tennis,Singles W,Bernadette Szöcs,ROU
Summer,Tokyo,2020,Table Tennis,Singles W,Cheng I-ching,TPE
Summer,Tokyo,2020,Table Tennis,Singles W,Fu Yu,POR
Summer,Tokyo,2020,Table Tennis,Singles W,Elizabeta Samara,ROU
Summer,Tokyo,2020,Table Tennis,Singles W,Adriana Diaz,PUR
Summer,Tokyo,2020,Table Tennis,Singles W,Jia Nan Yuan,FRA
Summer,Tokyo,2020,Table Tennis,Singles W,Maria Xiao,ESP
Summer,Tokyo,2020,Table Tennis,Singles W,Jian-Fang Lay,AUS
Summer,Tokyo,2020,Table Tennis,Singles W,Lily Zhang,USA
Summer,Tokyo,2020,Table Tennis,Singles W,Xiaoxin Yang,MON
Summer,Tokyo,2020,Table Tennis,Singles W,Georgina Pota,HUN
Summer,Tokyo,2020,Table Tennis,Singles W,Yana Noskova,ROC
Summer,Tokyo,2020,Table Tennis,Singles W,Natalia Partyka,POL
Summer,Tokyo,2020,Table Tennis,Singles W,Xia Lian Ni,LUX
Summer,Tokyo,2020,Table Tennis,Singles W,Hana Matelova,CZE
Summer,Tokyo,2020,Table Tennis,Singles W,Margaryta Pesotska,UKR
Summer,Tokyo,2020,Table Tennis,Singles W,Barbora Balazova,SVK
Summer,Tokyo,2020,Table Tennis,Singles W,Jieni Shao,POR
Summer,Tokyo,2020,Table Tennis,Singles W,Sutirtha Mukherjee,IND
Summer,Tokyo,2020,Table Tennis,Singles W,Maria Paulina Vega,CHI
Summer,Tokyo,2020,Table Tennis,Singles W,Polina Mikhailova,ROC
Summer,Tokyo,2020,Table Tennis,Singles W,Bruna Takahashi,BRA
Summer,Tokyo,2020,Table Tennis,Singles W,Minnie Soo,HKG
Summer,Tokyo,2020,Table Tennis,Singles W,Qian Li,POL
Summer,Tokyo,2020,Table Tennis,Singles W,Offiong Edem,NGR
Summer,Tokyo,2020,Table Tennis,Singles W,Polina Trifonova,BUL
Summer,Tokyo,2020,Table Tennis,Singles W,Jessica Yamada,BRA
Summer,Tokyo,2020,Table Tennis,Singles W,Prithika Pavade,FRA
Summer,Tokyo,2020,Table Tennis,Singles W,Michelle Bromley,AUS
Summer,Tokyo,2020,Table Tennis,Singles W,Chelsea Edghill,GUY
Summer,Tokyo,2020,Table Tennis,Singles W,Melanie Diaz,PUR
Summer,Tokyo,2020,Table Tennis,Singles W,Tin-Tin Ho,GBR
Summer,Tokyo,2020,Table Tennis,Singles W,Galia Dvorak,ESP
Summer,Tokyo,2020,Table Tennis,Singles W,Christina Källberg,SWE
Summer,Tokyo,2020,Table Tennis,Singles W,Linda Bergström,SWE
Summer,Tokyo,2020,Table Tennis,Singles W,Bolorerdene Batmunkh,MGL
Summer,Tokyo,2020,Table Tennis,Singles W,Ganna Gaponova,UKR
Summer,Tokyo,2020,Table Tennis,Singles W,Yousra Helmy,EGY
Summer,Tokyo,2020,Table Tennis,Singles W,Anastassiya Lavrova,KAZ
Summer,Tokyo,2020,Table Tennis,Singles W,Debora Vivarelli,ITA
Summer,Tokyo,2020,Table Tennis,Singles W,Dora Madarasz,HUN
Summer,Tokyo,2020,Table Tennis,Singles W,Sarah De Nutte,LUX
Summer,Tokyo,2020,Table Tennis,Singles W,Sally Yee,FIJ
Summer,Tokyo,2020,Table Tennis,Singles W,Olufunke Oshonaike,NGR
Summer,Tokyo,2020,Table Tennis,Singles W,Fadwa Garci,TUN
Summer,Tokyo,2020,Table Tennis,Singles W,Hend Zaza,SYR
Summer,Tokyo,2020,Table Tennis,Singles W,Daniela Fonseca,CUB
Summer,Tokyo,2020,Table Tennis,Singles W,Sarah Hanffou,CMR
Summer,Tokyo,2020,Table Tennis,Singles M,Ma Long,CHN
Summer,Tokyo,2020,Table Tennis,Singles M,Fan Zhendong,CHN
Summer,Tokyo,2020,Table Tennis,Singles M,Dimitrij Ovtcharov,GER
Summer,Tokyo,2020,Table Tennis,Singles M,Lin Yun-ju,TPE
Summer,Tokyo,2020,Table Tennis,Singles M,Jeoung Youngsik,KOR
Summer,Tokyo,2020,Table Tennis,Singles M,Darko Jorgic,SLO
Summer,Tokyo,2020,Table Tennis,Singles M,Hugo Calderano,BRA
Summer,Tokyo,2020,Table Tennis,Singles M,Omar Assar,EGY
Summer,Tokyo,2020,Table Tennis,Singles M,Marcos Freitas,POR
Summer,Tokyo,2020,Table Tennis,Singles M,Timo Boll,GER
Summer,Tokyo,2020,Table Tennis,Singles M,Gustavo Tsuboi,BRA
Summer,Tokyo,2020,Table Tennis,Singles M,Tomokazu Harimoto,JPN
Summer,Tokyo,2020,Table Tennis,Singles M,Jang Woojin,KOR
Summer,Tokyo,2020,Table Tennis,Singles M,Koki Niwa,JPN
Summer,Tokyo,2020,Table Tennis,Singles M,Chuang Chih-Yuan,TPE
Summer,Tokyo,2020,Table Tennis,Singles M,Simon Gauzy,FRA
Summer,Tokyo,2020,Table Tennis,Singles M,Emmanuel Lebesson,FRA
Summer,Tokyo,2020,Table Tennis,Singles M,Daniel Habesohn,AUT
Summer,Tokyo,2020,Table Tennis,Singles M,Panagiotis Gionis,GRE
Summer,Tokyo,2020,Table Tennis,Singles M,Kirill Gerassimenko,KAZ
Summer,Tokyo,2020,Table Tennis,Singles M,Anton Källberg,SWE
Summer,Tokyo,2020,Table Tennis,Singles M,Quadri Aruna,NGR
Summer,Tokyo,2020,Table Tennis,Singles M,Liam Pitchford,GBR
Summer,Tokyo,2020,Table Tennis,Singles M,Siu Hang Lam,HKG
Summer,Tokyo,2020,Table Tennis,Singles M,Bojan Tokic,SLO
Summer,Tokyo,2020,Table Tennis,Singles M,Paul Drinkhall,GBR
Summer,Tokyo,2020,Table Tennis,Singles M,Yang Wang,SVK
Summer,Tokyo,2020,Table Tennis,Singles M,Kirill Skachkov,ROC
Summer,Tokyo,2020,Table Tennis,Singles M,Mattias Falck,SWE
Summer,Tokyo,2020,Table Tennis,Singles M,Chun Ting Wong,HKG
Summer,Tokyo,2020,Table Tennis,Singles M,Jonathan Groth,DEN
Summer,Tokyo,2020,Table Tennis,Singles M,Kamal Achanta Sharath,IND
